id,department,category,brand,name,insert_date
442082,Platos Preparados,Pizzas,,Pizza serrana,2020-08-06 04:00:00
442133,Platos Preparados,Platos preparados calientes,,Risotto de setas,2020-08-06 04:00:00
442670,Bebidas,Agua,,Agua mineral Cortes pequeña,2020-08-06 16:00:00
442700,Bebidas,Agua,,Gaseosa grande,2020-08-06 16:00:00
442824,Bebidas,Refresco de naranja y de limon,,Refresco de naranja zero fresh gas,2020-08-06 16:00:00
442831,Bebidas,Tonica y bitter,,Tónica,2020-08-06 16:00:00
442838,Bebidas,Tonica y bitter,,Tónica Nordic Mist,2020-08-06 16:00:00
442848,Bebidas,Refresco de te y sin gas,,Refresco al limón,2020-08-06 16:00:00
442903,Despensa,Aceitunas y encurtidos,,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,2020-08-06 16:00:00
442914,Despensa,Aceitunas y encurtidos,,Aceitunas negras sin hueso,2020-08-06 16:00:00
443000,Frescos,Frutos secos y fruta desecada,Hacendado,Manzana roja deshidratada,2020-08-06 16:00:00
443145,Despensa,Pasta y fideos,,Fusilli sin gluten vegetales Felicia,2020-08-06 16:00:00
443320,Desayuno y Dulces,Chocolate,,Barritas de chocolate blanco con galleta rellena de caramelo y cereales,2020-08-06 16:00:00
443337,Desayuno y Dulces,Chocolate,,Crema al cacao y leche con avellanas,2020-08-06 16:00:00
443342,Desayuno y Dulces,Golosinas,,Golosinas pica mix,2020-08-06 16:00:00
443377,Desayuno y Dulces,Mermelada y miel,,Mermelada de melocotón 0% azúcares añadidos,2020-08-06 16:00:00
443480,Bebé,Biberon chupete y menaje,,Biberón 270 ml tetina silicona tres posiciones +1 mes,2020-08-06 16:00:00
443679,Bodega,Cerveza sin alcohol,,"Cerveza 0,0% sin alcohol",2020-08-06 16:00:00
443686,Bodega,Cerveza sin alcohol,,Cerveza sin alcohol Steinburg,2020-08-06 16:00:00
443700,Bodega,Licores,,Ginebra London dry gin Beefeater,2020-08-06 16:00:00
443786,Bodega,Licores,,Concentrado de granadina sin alcohol Dama De Baza,2020-08-06 16:00:00
443818,Bodega,Tinto de verano y sangria,,Sangría,2020-08-06 16:00:00
443873,Bodega,Vino lambrusco y espumoso,,Lambrusco Dell'Emilia rojo espumoso Piccolo Giovanni,2020-08-06 16:00:00
443947,Desayuno y Dulces,Cacao soluble y chocolate a la taza,,Cacao soluble instantáneo,2020-08-06 16:00:00
444264,Charcutería y Quesos,Embutido,,Longaniza fresca de pollo,2020-08-06 16:00:00
444282,Carnicería,Hamburguesas y picadas,,Burger de pollo con queso,2020-08-06 16:00:00
444285,Carnicería,Hamburguesas y picadas,,"Burger de pollo, cerdo y verdura",2020-08-06 16:00:00
444303,Carnicería,Vacuno,,Tacos de vacuno añojo,2020-08-06 16:00:00
444339,Carnicería,Empanados y elaborados,,Alas de pollo adobadas,2020-08-06 16:00:00
444391,Desayuno y Dulces,Cereales,,"Copos de arroz, trigo integral y cebada con frutos rojos",2020-08-06 16:00:00
444486,Desayuno y Dulces,Galletas,,Chocolate con leche Crunchie Rocks Cadbury con copos de maíz y trozos de caramelo,2020-08-06 16:00:00
444532,Carnicería,Aves y jamon cocido,Hacendado,Cabeza de cerdo finas lonchas,2020-08-06 16:00:00
444770,Charcutería y Quesos,Queso lonchas rallado y en porciones,,Queso oveja lonchas,2020-08-06 16:00:00
444775,Charcutería y Quesos,Queso lonchas rallado y en porciones,,Queso fundido light lonchas,2020-08-06 16:00:00
444983,Pescadería,Marisco,Hacendado,Alistado mediano congelado,2020-08-06 16:00:00
445103,Panadería y Pastelería,Tartas y churros,,Tarta de galleta 2 congelada,2020-08-06 16:00:00
445501,Cuidado Personal,Coloracion cabello,,Coloración permanente sin amoníaco 4.15 chocolate,2020-08-06 16:00:00
445533,Cuidado Personal,Coloracion cabello,,Coloración permanente 4.5 caoba oscuro,2020-08-06 16:00:00
445550,Cuidado Personal,Coloracion cabello,,Coloración sin amoníaco L'Oréal 630 caramelo,2020-08-06 16:00:00
445635,Cuidado Personal,Fijacion cabello,,Espuma máximo volumen cabello fino y sin volúmen fijación 3,2020-08-06 16:00:00
445664,Cuidado Personal,Peines y accesorios,,Cepillo cabello térmico iónico 44 mm,2020-08-06 16:00:00
445829,Cuidado Personal,Cuidado e higiene facial,,Mascarilla facial hidratante matificante,2020-08-06 16:00:00
445831,Cuidado Personal,Cuidado e higiene facial,,Agua facial de avena dermik pieles sensibles,2020-08-06 16:00:00
445955,Cuidado Personal,Desodorante,,Desodorante roll-on mineral de alumbre Deonat,2020-08-06 16:00:00
446102,Cuidado Personal,Higiene bucal,,Cepillos interdentales cónicos extrafinos,2020-08-06 16:00:00
446111,Cuidado Personal,Higiene bucal,,Enjuague bucal infantil previene las caries sin alcohol,2020-08-06 16:00:00
446600,Salud,Parafarmacia,,Gasas esterilizadas de algodón 100%,2020-08-06 16:00:00
446712,Frescos,Verdura,,Pepino holandés,2020-08-06 16:00:00
446796,Lácteos y Huevos,Leche y bebidas vegetales,,Leche semidesnatada,2020-08-06 16:00:00
446826,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada calcio,2020-08-06 16:00:00
446846,Lácteos y Huevos,Leche y bebidas vegetales,,Leche entera calcio,2020-08-06 16:00:00
446877,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de soja sabor vainilla,2020-08-06 16:00:00
446882,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de arroz y coco,2020-08-06 16:00:00
446925,Lácteos y Huevos,Leche y bebidas vegetales,,Leche condensada entera Nutricia,2020-08-06 16:00:00
446969,Limpieza y Hogar,Detergente y suavizante ropa,,Detergente ropa de color líquido,2020-08-06 16:00:00
446974,Limpieza y Hogar,Detergente y suavizante ropa,,Detergente ropa de color líquido,2020-08-06 16:00:00
447033,Limpieza y Hogar,Detergente y suavizante ropa,,Planchado fácil,2020-08-06 16:00:00
447050,Limpieza y Hogar,Estropajo bayeta y guantes,,Borrador mágico,2020-08-06 16:00:00
447094,Limpieza y Hogar,Insecticida y ambientador,,Vela antimoscas Roura perfume geranio,2020-08-06 16:00:00
447166,Limpieza y Hogar,Insecticida y ambientador,,Set antihumedad con aromas cítricos,2020-08-06 16:00:00
447178,Limpieza y Hogar,Lejia y liquidos fuertes,,Pastillas desinfectantes multiusos Orache,2020-08-06 16:00:00
447190,Limpieza y Hogar,Lejia y liquidos fuertes,,Limpiador fosas sépticas bolsitas solubles,2020-08-06 16:00:00
447211,Limpieza y Hogar,Limpiacristales,,Limpiagafas con gamuza Disop,2020-08-06 16:00:00
447297,Limpieza y Hogar,Limpieza muebles y multiusos,,Desincrustante de cementos y limpiajuntas,2020-08-06 16:00:00
447356,Despensa,Menaje y conservacion de alimentos,,Bolsas para asar,2020-08-06 16:00:00
447523,Limpieza y Hogar,Utensilios de limpieza y calzado,,Plantillas sport talla 35-40,2020-08-06 16:00:00
447540,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido fijo & cubriente 06,2020-08-06 16:00:00
447632,Maquillaje,Labios,,Perfilador de labios 03 terracota,2020-08-06 16:00:00
447640,Maquillaje,Labios,,Perfilador de labios Bom Bom creamy 210 rojo,2020-08-06 16:00:00
447667,Maquillaje,Labios,,Pintalabios cremoso 06,2020-08-06 16:00:00
447700,Maquillaje,Labios,,Pintalabios Lasting Lips mate 03,2020-08-06 16:00:00
447709,Maquillaje,Ojos,,Perfilador de ojos 07 blue jeans,2020-08-06 16:00:00
447731,Maquillaje,Ojos,,Máscara de pestañas scandaleyes negro,2020-08-06 16:00:00
447890,Pescadería,Pescado en bandeja,,Escalopines de salmón sin espinas,2020-08-06 16:00:00
447892,Pescadería,Pescado en bandeja,Pescanova,Anguriñas de surimi,2020-08-06 16:00:00
447895,Pescadería,Pescado en bandeja,,Bacalao al punto de sal,2020-08-06 16:00:00
447922,Pescadería,Pescado fresco,,Sepia descongelada,2020-08-06 16:00:00
447934,Pescadería,Pescado fresco,,Dorada limpia con cabeza,2020-08-06 16:00:00
447941,Pescadería,Pescado fresco,,Lubina a filetes sin cabeza y sin espina,2020-08-06 16:00:00
448044,Mascotas,Gato,,Comida gato adulto delicias crujientes con pescado,2020-08-06 16:00:00
448054,Mascotas,Gato,,Spray anti-insectos para perros y gatos Krislin,2020-08-06 16:00:00
448172,Panadería y Pastelería,Bolleria de horno,,Coca de crema de avellana,2020-08-06 16:00:00
448291,Panadería y Pastelería,Harina y preparado reposteria,,Preparado gelatina limón,2020-08-06 16:00:00
448337,Panadería y Pastelería,Pan de horno,,Pan Viena,2020-08-06 16:00:00
448361,Panadería y Pastelería,Pan de molde y otras especialidades,,Pan de molde blanco natural 100%,2020-08-06 16:00:00
448390,Panadería y Pastelería,Pan de molde y otras especialidades,,Tortillas de maíz sin gluten Old El Paso,2020-08-06 16:00:00
448426,Panadería y Pastelería,Picos rosquilletas y picatostes,,Picos 30% integrales,2020-08-06 16:00:00
448493,Otros,Velas y decoracion,,Vela de cumpleaños 2,2020-08-06 16:00:00
448502,Otros,Velas y decoracion,,Almendra molida,2020-08-06 16:00:00
448687,Lácteos y Huevos,Flan y natillas,,Natillas sabor vainilla,2020-08-06 16:00:00
448747,Lácteos y Huevos,Yogures desnatados,,Postre lácteo + proteínas chocolate,2020-08-06 16:00:00
448848,Frescos,Fruta variada,Hacendado,Fruta + leche Mediterráneo,2020-08-06 16:00:00
448905,Despensa,Tomate y otros sabores,,Zumo de manzana,2020-08-06 16:00:00
448975,Despensa,Especias,,Pimentón picante,2020-08-07 04:00:00
449059,Despensa,Otras salsas,,Salsa estilo argentino,2020-08-07 04:00:00
449212,Bebidas,Refresco de cola,,Refresco cola Zero azúcar Zero cafeína,2020-08-07 04:00:00
449452,Aperitivos,Patatas fritas y snacks,,Patatas fritas receta churrería,2020-08-07 04:00:00
449563,Despensa,Pasta y fideos,,Fideo al huevo,2020-08-07 04:00:00
449617,Despensa,Pasta y fideos,,Pasta oriental sabor pollo frango Maggi,2020-08-07 04:00:00
449647,Desayuno y Dulces,Azucar y edulcorante,,Edulcorante en sobres stevia,2020-08-07 04:00:00
449724,Desayuno y Dulces,Chocolate,,Chocolate con leche Milka galleta Oreo,2020-08-07 04:00:00
449742,Desayuno y Dulces,Chocolate,,Cacahuetes chocolate negro,2020-08-07 04:00:00
449835,Desayuno y Dulces,Mermelada y miel,,Miel de eucalipto,2020-08-07 04:00:00
449846,Bebé,Alimentacion infantil,,Papilla verduritas con pescadilla a la crema baby buenas noches +8 meses,2020-08-07 04:00:00
449871,Bebé,Alimentacion infantil,,Yogur líquido infantil natural Go-Lácteo +6 meses,2020-08-07 04:00:00
450137,Bodega,Licores,,Vermouth bianco Martini,2020-08-07 04:00:00
450223,Bodega,Licores,,Licor de piruleta Pi.omka,2020-08-07 04:00:00
450310,Bodega,Vino blanco,,Mosto tinto Casón Histórico,2020-08-07 04:00:00
450322,Bodega,Vino lambrusco y espumoso,,Vino rosado afrutado espumoso Peñascal,2020-08-07 04:00:00
450348,Bodega,Vino tinto,,Vino tinto D.O Rioja Arteso crianza,2020-08-07 04:00:00
450529,Bebidas Calientes,Te e infusiones,,Infusión Tila,2020-08-07 04:00:00
450553,Bebidas Calientes,Te e infusiones,,Infusión Detox,2020-08-07 04:00:00
450634,Carnicería,Carne congelada,,Jamoncitos de pollo congelados,2020-08-07 04:00:00
450816,Desayuno y Dulces,Cereales,,Cereales de trigo inflado con miel,2020-08-07 04:00:00
451000,Charcutería y Quesos,Bacon y salchichas,,Bacón ahumado La Selva lonchas,2020-08-07 04:00:00
451170,Charcutería y Quesos,Queso curado semicurado y tierno,,Queso oveja curado,2020-08-07 04:00:00
451186,Charcutería y Quesos,Queso curado semicurado y tierno,,Queso semicurado cortado en cuñitas,2020-08-07 04:00:00
451295,Despensa,Arroz y pasta,,Arroz con pollo asado ultracongelado,2020-08-07 04:00:00
451380,Congelados,Helados,,Granizado de limón,2020-08-07 04:00:00
451460,Pescadería,Pescado,Hacendado,Filetes de merluza del cabo sin piel ultracongelados,2020-08-07 04:00:00
451740,Frescos,Conservas de verdura y frutas,Hacendado,Tallos de espárragos,2020-08-07 04:00:00
451742,Frescos,Conservas de verdura y frutas,,Habas fritas Peña torcal mini baby extra,2020-08-07 04:00:00
451779,Despensa,Gazpacho y cremas,,Gazpacho suave,2020-08-07 04:00:00
451818,Despensa,Sopa y caldo,,Caldo de pescado,2020-08-07 04:00:00
451910,Cuidado Personal,Champu,,Champú purificante para todo tipo de cabello,2020-08-07 04:00:00
451939,Cuidado Personal,Champu,,Champú infantil Kids,2020-08-07 04:00:00
452009,Cuidado Personal,Coloracion cabello,,Coloración permanente 8 rubio claro,2020-08-07 04:00:00
452055,Cuidado Personal,Coloracion cabello,,Retoca raíces instantáneo L'Oréal rubio claro,2020-08-07 04:00:00
452112,Cuidado Personal,Peines y accesorios,,Gomas negras,2020-08-07 04:00:00
452221,Otros,Cuidado corporal,,Loción corporal de almendras,2020-08-07 04:00:00
452239,Otros,Cuidado corporal,,Crema de manos con aceite de oliva,2020-08-07 04:00:00
452288,Cuidado Personal,Cuidado e higiene facial,,Mascarilla facial de burbujas Montagne Jeunesse,2020-08-07 04:00:00
452433,Cuidado Personal,Desodorante,,Desodorante cuidado aloe,2020-08-07 04:00:00
452499,Cuidado Personal,Higiene bucal,,Dentífrico original Binaca,2020-08-07 04:00:00
452502,Cuidado Personal,Higiene bucal,,Dentífrico herbal original,2020-08-07 04:00:00
452806,Cuidado Personal,Perfume y colonia,,Mini eau de parfum mujer de Mayo Flower boom,2020-08-07 04:00:00
452864,Cuidado Personal,Perfume y colonia,,Eau de toilette hombre Adolfo Dominguez Agua fresca,2020-08-07 04:00:00
452879,Cuidado Personal,Perfume y colonia,,Eau de toilette hombre Alejandro Sanz Mi acorde,2020-08-07 04:00:00
453081,Frescos,Fruta,,Limas,2020-08-07 04:00:00
453297,Lácteos y Huevos,Leche y bebidas vegetales,,Leche entera,2020-08-07 04:00:00
453337,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de almendras Soymilk,2020-08-07 04:00:00
453338,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de almendras Soymilk,2020-08-07 04:00:00
453372,Lácteos y Huevos,Leche y bebidas vegetales,,Preparado lácteo con cereales crecimiento Peques 3,2020-08-07 04:00:00
453400,Lácteos y Huevos,Mantequilla y margarina,,Mantequilla sin sal añadida,2020-08-07 04:00:00
453469,Limpieza y Hogar,Detergente y suavizante ropa,,Quitamanchas de desteñidos La Nave sin lejía,2020-08-07 04:00:00
453515,Limpieza y Hogar,Estropajo bayeta y guantes,,Estropajo baño fibra blanca,2020-08-07 04:00:00
453540,Limpieza y Hogar,Insecticida y ambientador,,Insecticida ácaros especial tejidos,2020-08-07 04:00:00
453563,Limpieza y Hogar,Insecticida y ambientador,,Ambientador spray pasión floral,2020-08-07 04:00:00
453707,Limpieza y Hogar,Limpieza bano y wc,,Colgador WC azul efecto lejía,2020-08-07 04:00:00
453787,Limpieza y Hogar,Limpieza vajilla,,Lavavajillas classic en pastillas,2020-08-07 04:00:00
453901,Limpieza y Hogar,Pilas y bolsas de basura,,Pila micro alcalina LRV08 Panasonic,2020-08-07 04:00:00
454032,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido acción global 04,2020-08-07 04:00:00
454158,Maquillaje,Labios,,Pintalabios mate 09,2020-08-07 04:00:00
454224,Maquillaje,Ojos,,Paleta sombras de ojos perladas My Soul,2020-08-07 04:00:00
454259,Pescadería,Marisco,Hacendado,Gamba blanca cocida ultracongelada,2020-08-07 04:00:00
454271,Pescadería,Marisco,Hacendado,Buey de mar cocido congelado,2020-08-07 04:00:00
454289,Pescadería,Marisco,Pescanova,Tronquitos de surimi ultracongelados,2020-08-07 04:00:00
454524,Mascotas,Gato,,Snack gato barritas de pollo e hígado,2020-08-07 04:00:00
454565,Mascotas,Perro,,Comida perro júnior con pollo y arroz,2020-08-07 04:00:00
454583,Mascotas,Perro,,Snack perro salchichas,2020-08-07 04:00:00
454618,Panadería y Pastelería,Bolleria de horno,,Bizcocho tradicional,2020-08-07 04:00:00
455067,Platos Preparados,Platos preparados calientes,,Fideos orientales Yakisoba soja,2020-08-07 04:00:00
455565,Bebidas,Agua,,Agua mineral Bronchales pequeña,2020-08-07 16:00:00
455593,Bebidas,Agua,,Agua mineral con gas Cortes grande,2020-08-07 16:00:00
455608,Bebidas,Agua,,Gaseosa La Casera grande,2020-08-07 16:00:00
455744,Bebidas,Tonica y bitter,,Ginger ale,2020-08-07 16:00:00
455893,Frescos,Frutos secos y fruta desecada,Hacendado,Cocktail rodeo,2020-08-07 16:00:00
455976,Despensa,Arroz,,Arroz cocido basmati Brillante,2020-08-07 16:00:00
456031,Despensa,Pasta y fideos,,Sémola de trigo fina Nurture,2020-08-07 16:00:00
456225,Desayuno y Dulces,Chocolate,,Barritas de chocolate blanco con galleta rellena de caramelo y cereales,2020-08-07 16:00:00
456291,Desayuno y Dulces,Mermelada y miel,,Mermelada de ciruela 0% azúcares añadidos,2020-08-07 16:00:00
456306,Bebé,Alimentacion infantil,,Papilla crema de bechamel con lenguado baby +8 meses,2020-08-07 16:00:00
456537,Bodega,Cerveza,,Cerveza Especial Steinburg,2020-08-07 16:00:00
456707,Bodega,Sidra y cava,,Cava brut nature Jaume Serra,2020-08-07 16:00:00
456899,Bebidas Calientes,Cafe capsula y monodosis,,Café en cápsula cappuccino Dolce Gusto,2020-08-07 16:00:00
456985,Bebidas Calientes,Te e infusiones,,Mezcla de 3 tés,2020-08-07 16:00:00
457019,Otros,Arreglos,,Hueso garrón,2020-08-07 16:00:00
457082,Carnicería,Aves y pollo,,Mollejas de pollo,2020-08-07 16:00:00
457417,Carnicería,Aves y jamon cocido,Hacendado,Tiras de pechuga pollo al horno,2020-08-07 16:00:00
457458,Charcutería y Quesos,Bacon y salchichas,,Panceta sin corteza La Selva lonchas,2020-08-07 16:00:00
457585,Charcutería y Quesos,Pate y sobrasada,,Paté de cerdo con finas hierbas,2020-08-07 16:00:00
457610,Charcutería y Quesos,Pate y sobrasada,,Mousse de salmón,2020-08-07 16:00:00
457739,Charcutería y Quesos,Queso untable y fresco,,Queso azul,2020-08-07 16:00:00
457847,Congelados,Helados,,Helado de leche merengada,2020-08-07 16:00:00
457985,Platos Preparados,Pizzas,,Pizza jamón y queso sin gluten y sin lactosa ultracongelada,2020-08-07 16:00:00
458191,Frescos,Conservas de verdura y frutas,Hacendado,Menestra,2020-08-07 16:00:00
458216,Frescos,Conservas de verdura y frutas,Hacendado,Dulce de membrillo categoría primera,2020-08-07 16:00:00
458239,Despensa,Gazpacho y cremas,,Gazpacho andaluz,2020-08-07 16:00:00
458322,Cuidado Personal,Acondicionador y mascarilla,,Mascarilla Repair & Nutrition cabello seco y dañado,2020-08-07 16:00:00
458340,Cuidado Personal,Acondicionador y mascarilla,,Mascarilla Restructuring cabello extremadamente dañado,2020-08-07 16:00:00
458391,Cuidado Personal,Champu,,Champú anticaspa Pure Fresh cabello normal,2020-08-07 16:00:00
458493,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 7.3 rubio dorado,2020-08-07 16:00:00
458532,Cuidado Personal,Fijacion cabello,,Espuma ondas marcadas cabello rizado fijación 3,2020-08-07 16:00:00
458835,Cuidado Personal,Depilacion,,Maquinilla depilación Venus snap,2020-08-07 16:00:00
459047,Cuidado Personal,Higiene intima,,Compresa sin alas super Suave,2020-08-07 16:00:00
459062,Cuidado Personal,Higiene intima,,Copa menstrual íntima talla L,2020-08-07 16:00:00
459165,Cuidado Personal,Manicura y pedicura,,Palitos de naranjo,2020-08-07 16:00:00
459387,Cuidado Personal,Perfume y colonia,,Lote infantil Disney Fancy Nancy Clancy,2020-08-07 16:00:00
459404,Cuidado Personal,Protector solar y aftersun,,Protector solar transparente Seesee FPS 50+,2020-08-07 16:00:00
459425,Cuidado Personal,Protector solar y aftersun,,Leche corporal autobronceadora,2020-08-07 16:00:00
459443,Salud,Fitoterapia,,Barrita sustitutivo de comida Belladieta sabor avena y chocolate con leche,2020-08-07 16:00:00
