ticket_id,store_id,customer_id,ticket_datetime,channel,payment_method,total_amount
5605,23,,2021-06-06 22:25:32,Tienda,Tarjeta crédito,1097.09
5606,24,2562,2023-05-26 21:53:04,Tienda,Tarjeta crédito,708.0
5607,100,,2023-09-16 04:03:30,Tienda,Efectivo,1627.3
5608,71,2852,2024-07-14 13:16:01,Tienda,Tarjeta débito,1401.71
5609,66,,2021-04-17 20:10:22,Tienda,Tarjeta débito,1609.14
5610,93,1919,2021-02-16 04:00:58,Tienda,Tarjeta crédito,979.07
5611,88,,2023-07-05 11:08:53,Tienda,Efectivo,2093.78
5612,13,2762,2025-08-03 03:48:43,Tienda,Tarjeta crédito,400.44
5613,29,468,2023-01-12 04:12:15,Tienda,Tarjeta débito,30.84
5614,37,,2021-04-19 11:31:58,Tienda,Efectivo,1460.85
5615,8,2666,2025-11-19 06:32:40,Tienda,Efectivo,957.35
5616,89,,2022-11-25 13:18:56,Tienda,Efectivo,2763.18
5617,49,1451,2024-06-23 04:23:57,Tienda,Tarjeta crédito,1506.86
5618,21,,2023-11-06 18:59:37,Tienda,Efectivo,1276.45
5619,96,2320,2025-09-15 05:19:06,Tienda,Tarjeta débito,1237.9
5620,56,,2021-10-15 02:51:13,Tienda,Tarjeta débito,2473.62
5621,2,2726,2022-05-25 22:19:19,Tienda,Efectivo,1269.11
5622,14,123,2021-01-31 15:02:31,Tienda,Tarjeta débito,811.93
5623,92,3787,2023-11-16 15:55:53,Tienda,Tarjeta crédito,1576.55
5624,54,,2025-11-22 14:03:20,Tienda,Efectivo,16.66
5625,98,,2023-10-31 15:33:51,Tienda,Efectivo,1197.89
5626,13,,2023-04-22 13:00:18,Tienda,Tarjeta débito,1519.26
5627,53,3477,2021-03-26 01:37:39,Tienda,Tarjeta crédito,1326.14
5628,80,,2025-06-25 05:12:45,Tienda,Tarjeta débito,1229.29
5629,82,72,2024-01-11 23:09:54,Tienda,Tarjeta débito,387.73
5630,82,2701,2022-03-14 10:47:48,Tienda,Tarjeta débito,1833.7
5631,19,3503,2023-06-17 09:48:12,Tienda,Tarjeta débito,425.6
5632,42,1292,2024-10-23 04:01:34,Tienda,Tarjeta débito,1729.52
5633,80,1801,2023-03-28 17:44:22,Tienda,Tarjeta débito,207.24
5634,38,3127,2024-07-30 21:31:45,Tienda,Tarjeta crédito,9.82
5635,68,498,2023-06-28 11:32:20,Tienda,Tarjeta crédito,1424.65
5636,43,,2025-05-09 13:01:20,Tienda,Tarjeta crédito,960.14
5637,55,2172,2021-02-23 08:37:12,Tienda,Tarjeta crédito,1882.86
5638,4,2740,2025-01-17 19:43:41,Tienda,Tarjeta crédito,2070.44
5639,10,,2021-11-01 05:16:27,Tienda,Efectivo,1626.25
5640,98,728,2023-11-24 01:36:15,Tienda,Tarjeta débito,670.06
5641,86,,2025-02-15 12:17:47,Tienda,Tarjeta débito,1072.49
5642,17,182,2022-01-14 23:37:48,Tienda,Tarjeta débito,691.58
5643,20,,2021-12-26 02:41:19,Tienda,Efectivo,788.72
5644,1,3263,2023-05-05 13:32:38,Tienda,Efectivo,2177.3
5645,66,,2022-12-15 06:52:07,Tienda,Tarjeta débito,1112.39
5646,6,122,2025-02-09 16:19:39,Tienda,Tarjeta débito,774.8
5647,67,,2021-06-11 10:15:17,Tienda,Tarjeta débito,1596.69
5648,32,4746,2024-11-17 21:22:24,Tienda,Efectivo,260.1
5649,52,,2021-01-02 23:56:51,Tienda,Tarjeta crédito,1437.87
5650,75,,2024-11-30 07:02:44,Tienda,Tarjeta débito,2460.0
5651,77,2892,2024-07-13 12:57:27,Tienda,Efectivo,1447.13
5652,12,3791,2024-02-23 04:16:32,Tienda,Efectivo,96.19
5653,79,1024,2025-10-19 01:02:10,Tienda,Tarjeta crédito,1462.08
5654,74,2752,2025-06-28 17:20:47,Tienda,Efectivo,843.06
5655,85,3286,2025-10-11 02:10:04,Tienda,Efectivo,576.37
5656,99,3335,2022-02-24 03:06:08,Tienda,Tarjeta crédito,821.97
5657,1,2727,2023-09-19 14:15:07,Online,Tarjeta crédito,1329.97
5658,42,,2023-06-01 17:04:44,Tienda,Tarjeta crédito,937.99
5659,100,,2024-10-13 23:33:28,Tienda,Efectivo,252.8
5660,36,,2025-10-22 17:24:07,Tienda,Tarjeta crédito,640.87
5661,24,1813,2022-09-01 20:55:59,Tienda,Tarjeta crédito,67.3
5662,5,894,2024-11-28 18:16:33,Tienda,Efectivo,1777.13
5663,25,,2023-07-01 12:45:27,Tienda,Tarjeta crédito,735.99
5664,92,4904,2022-06-15 08:50:16,Tienda,Tarjeta débito,69.13
5665,70,,2025-11-15 17:48:01,Tienda,Tarjeta crédito,1800.66
5666,1,4472,2021-09-17 14:44:31,Online,Tarjeta débito,3.65
5667,87,2932,2021-08-31 16:21:19,Tienda,Efectivo,212.08
5668,15,4835,2022-07-11 15:08:45,Tienda,Tarjeta débito,1579.05
5669,37,1697,2022-07-03 07:27:04,Tienda,Efectivo,1289.33
5670,81,2234,2024-01-11 00:07:03,Tienda,Efectivo,440.98
5671,77,,2021-10-07 16:41:11,Tienda,Tarjeta crédito,140.4
5672,70,4524,2024-08-17 05:53:26,Tienda,Tarjeta débito,1820.1
5673,8,3265,2021-06-13 13:11:37,Tienda,Tarjeta débito,852.05
5674,3,2502,2024-09-21 12:07:21,Tienda,Tarjeta débito,1114.23
5675,1,4512,2022-11-22 13:48:02,Online,Tarjeta débito,253.84
5676,48,32,2021-10-14 04:06:56,Tienda,Efectivo,1471.32
5677,3,,2024-06-30 22:31:32,Tienda,Tarjeta crédito,1273.17
5678,42,,2025-01-15 02:39:23,Tienda,Tarjeta crédito,165.22
5679,36,3591,2021-10-10 23:16:18,Tienda,Tarjeta crédito,1513.67
5680,36,1105,2025-04-12 12:25:38,Tienda,Efectivo,961.87
5681,31,2738,2021-11-29 22:03:27,Tienda,Efectivo,899.98
5682,10,892,2024-06-18 15:40:37,Tienda,Efectivo,2354.37
5683,66,1059,2021-12-18 17:41:50,Tienda,Efectivo,1441.21
5684,92,4667,2022-10-01 17:06:11,Tienda,Tarjeta crédito,1661.76
5685,20,4785,2024-10-01 02:05:12,Tienda,Efectivo,2051.84
5686,54,2247,2025-09-27 12:28:00,Tienda,Tarjeta crédito,496.86
5687,94,1912,2025-11-24 19:40:39,Tienda,Efectivo,1213.86
5688,55,3462,2025-03-16 18:34:52,Tienda,Tarjeta débito,1166.15
5689,10,787,2023-07-12 10:04:35,Tienda,Tarjeta débito,790.07
5690,84,1349,2022-10-03 23:02:03,Tienda,Tarjeta débito,808.55
5691,50,1683,2022-05-08 14:48:24,Tienda,Efectivo,2143.06
5692,34,1374,2024-04-07 23:14:59,Tienda,Tarjeta crédito,821.19
5693,22,2353,2024-04-26 04:37:09,Tienda,Efectivo,1081.16
5694,90,1787,2023-05-13 03:29:38,Tienda,Tarjeta débito,2017.62
5695,46,2175,2023-07-04 04:31:37,Tienda,Tarjeta crédito,836.52
5696,96,,2024-08-18 22:31:37,Tienda,Tarjeta débito,452.95
5697,19,1560,2025-07-13 02:42:07,Tienda,Efectivo,882.9
5698,31,4402,2021-05-05 06:44:27,Tienda,Tarjeta crédito,1813.41
5699,39,1962,2025-02-18 09:15:47,Tienda,Efectivo,1790.28
5700,1,2270,2023-12-18 03:03:59,Online,Tarjeta crédito,599.91
5701,32,1158,2022-07-30 04:13:00,Tienda,Efectivo,742.91
5702,89,2295,2023-05-20 19:16:16,Tienda,Efectivo,204.3
5703,12,2025,2022-10-26 20:51:49,Tienda,Tarjeta crédito,707.3
5704,8,1667,2025-08-30 18:15:33,Tienda,Efectivo,41.85
5705,71,,2025-06-27 06:29:43,Tienda,Tarjeta crédito,174.5
5706,50,1995,2024-08-20 03:15:31,Tienda,Tarjeta débito,1518.89
5707,89,3224,2024-10-26 20:12:54,Tienda,Tarjeta crédito,1719.49
5708,100,4722,2023-12-22 16:13:02,Tienda,Tarjeta crédito,2016.77
5709,21,1206,2023-08-01 03:10:03,Tienda,Efectivo,1382.87
5710,22,3417,2024-06-07 21:34:39,Tienda,Tarjeta crédito,1153.39
5711,69,2871,2021-07-11 18:58:53,Tienda,Tarjeta crédito,409.29
5712,62,1724,2025-02-04 01:31:04,Tienda,Efectivo,1052.53
5713,31,,2025-05-09 10:25:00,Tienda,Efectivo,271.6
5714,1,4661,2024-09-26 04:10:08,Tienda,Tarjeta crédito,164.45
5715,84,4422,2021-12-01 01:17:28,Tienda,Tarjeta crédito,399.55
5716,94,4957,2023-05-31 12:05:48,Tienda,Tarjeta débito,2637.09
5717,90,3712,2024-12-13 02:19:38,Tienda,Tarjeta débito,223.66
5718,61,449,2021-01-27 05:38:59,Tienda,Tarjeta crédito,545.1
5719,87,3866,2024-04-13 04:15:18,Tienda,Efectivo,1727.31
5720,79,2874,2024-11-06 13:06:51,Tienda,Efectivo,1409.99
5721,24,,2023-02-03 07:37:06,Tienda,Tarjeta débito,1391.02
5722,1,3593,2021-07-22 06:18:50,Online,Tarjeta crédito,1397.23
5723,57,4422,2025-02-07 17:13:01,Tienda,Efectivo,2059.56
5724,92,208,2022-10-19 13:42:48,Tienda,Tarjeta débito,461.0
5725,75,752,2025-11-01 14:48:15,Tienda,Tarjeta crédito,332.46
5726,99,3269,2021-05-04 15:53:37,Tienda,Efectivo,913.38
5727,63,,2022-08-13 01:28:14,Tienda,Efectivo,852.26
5728,99,1320,2021-11-11 20:33:55,Tienda,Tarjeta crédito,1498.39
5729,63,3767,2025-01-19 03:57:40,Tienda,Tarjeta crédito,2275.16
5730,28,3233,2024-07-16 22:23:00,Tienda,Tarjeta crédito,694.44
5731,62,3437,2025-03-04 10:16:48,Tienda,Tarjeta débito,457.05
5732,7,,2021-02-20 09:45:17,Tienda,Tarjeta débito,392.79
5733,91,1819,2023-06-27 09:18:39,Tienda,Efectivo,670.93
5734,1,3915,2021-07-15 16:48:24,Online,Tarjeta débito,1724.36
5735,88,3447,2024-03-30 14:05:34,Tienda,Tarjeta crédito,72.41
5736,77,,2021-10-19 06:36:04,Tienda,Efectivo,606.06
5737,48,4714,2021-05-08 10:16:24,Tienda,Efectivo,2117.44
5738,3,,2022-04-10 23:56:09,Tienda,Efectivo,1632.22
5739,15,,2024-05-14 14:25:38,Tienda,Tarjeta crédito,1009.82
5740,86,,2021-10-25 15:14:51,Tienda,Tarjeta crédito,1975.24
5741,1,1098,2025-08-24 12:50:10,Online,Tarjeta débito,1251.61
5742,80,,2023-04-15 12:55:56,Tienda,Tarjeta crédito,2081.0
5743,1,679,2024-09-17 18:07:03,Tienda,Tarjeta crédito,1434.81
5744,67,1129,2021-12-08 09:29:57,Tienda,Tarjeta débito,630.58
5745,11,,2024-08-15 03:00:07,Tienda,Efectivo,2275.63
5746,79,,2022-04-17 15:40:57,Tienda,Tarjeta débito,1317.13
5747,53,2679,2023-10-21 06:36:01,Tienda,Tarjeta crédito,422.34
5748,16,3056,2021-12-04 05:54:26,Tienda,Efectivo,234.7
5749,68,,2022-04-30 11:15:20,Tienda,Tarjeta débito,1277.33
5750,40,2868,2023-09-10 05:30:56,Tienda,Tarjeta débito,1251.83
5751,1,2458,2022-05-02 19:00:47,Online,Tarjeta débito,1001.53
5752,92,1760,2023-10-09 14:27:51,Tienda,Tarjeta débito,11.35
5753,7,4911,2023-12-09 18:43:53,Tienda,Tarjeta crédito,1039.44
5754,46,,2022-06-15 03:02:40,Tienda,Tarjeta débito,463.27
5755,34,1466,2024-07-25 13:42:17,Tienda,Efectivo,1029.67
5756,52,,2021-12-25 10:30:22,Tienda,Tarjeta crédito,1577.65
5757,44,1082,2025-03-27 09:59:11,Tienda,Efectivo,289.88
5758,25,,2022-04-26 05:41:19,Tienda,Efectivo,1368.51
5759,96,,2022-02-09 16:46:23,Tienda,Efectivo,1124.22
5760,75,4459,2024-12-07 02:59:52,Tienda,Tarjeta débito,1909.63
5761,22,,2025-02-28 21:06:34,Tienda,Tarjeta crédito,1315.32
5762,1,1717,2021-05-17 09:12:02,Online,Tarjeta crédito,658.67
5763,31,,2025-12-03 16:17:00,Tienda,Tarjeta débito,605.94
5764,62,1745,2022-06-27 13:42:27,Tienda,Tarjeta crédito,1672.3
5765,88,,2024-09-10 21:22:37,Tienda,Tarjeta crédito,1167.77
5766,86,2854,2023-03-10 12:41:10,Tienda,Tarjeta crédito,1624.18
5767,58,2182,2023-03-10 13:40:10,Tienda,Tarjeta débito,722.63
5768,35,1094,2023-12-06 07:21:21,Tienda,Tarjeta débito,390.51
5769,16,,2024-10-30 17:35:18,Tienda,Efectivo,1424.42
5770,34,,2025-04-09 14:44:23,Tienda,Tarjeta crédito,1197.72
5771,89,661,2022-10-30 22:01:07,Tienda,Efectivo,551.85
5772,23,353,2024-08-17 07:29:54,Tienda,Tarjeta débito,300.34
5773,76,2040,2025-04-02 06:19:18,Tienda,Tarjeta débito,616.75
5774,39,1777,2023-12-01 22:10:54,Tienda,Tarjeta crédito,622.92
5775,8,,2021-04-04 10:03:24,Tienda,Tarjeta crédito,641.98
5776,1,2748,2022-12-28 00:29:49,Online,Tarjeta crédito,1289.49
5777,80,365,2025-09-18 14:47:09,Tienda,Tarjeta crédito,1934.28
5778,28,,2023-02-13 02:41:02,Tienda,Tarjeta débito,854.21
5779,46,3519,2023-12-21 15:26:55,Tienda,Tarjeta débito,1199.08
5780,21,3355,2024-02-08 12:46:11,Tienda,Tarjeta débito,1880.67
5781,40,3827,2021-01-17 10:59:25,Tienda,Efectivo,2009.47
5782,86,2109,2022-09-20 01:52:14,Tienda,Efectivo,1275.16
5783,64,1529,2021-08-31 07:14:54,Tienda,Tarjeta débito,1754.11
5784,67,4240,2023-08-24 07:55:54,Tienda,Efectivo,1641.75
5785,11,2073,2024-03-28 00:19:25,Tienda,Efectivo,872.99
5786,50,,2023-04-30 04:42:30,Tienda,Efectivo,1486.54
5787,15,357,2024-06-12 07:48:24,Tienda,Tarjeta débito,905.31
5788,1,2501,2022-09-20 13:40:06,Online,Tarjeta crédito,597.12
5789,51,,2024-09-26 11:00:00,Tienda,Tarjeta crédito,439.17
5790,18,,2024-02-26 13:09:52,Tienda,Efectivo,675.8
5791,1,4236,2021-07-13 00:02:28,Online,Tarjeta débito,444.84
5792,35,2923,2021-04-21 06:29:27,Tienda,Efectivo,686.57
5793,29,,2021-02-13 22:15:29,Tienda,Tarjeta crédito,1088.83
5794,55,2915,2024-10-19 03:07:53,Tienda,Tarjeta crédito,1331.58
5795,25,3851,2024-04-03 20:19:06,Tienda,Efectivo,400.86
5796,55,1540,2022-12-05 04:08:34,Tienda,Tarjeta crédito,686.84
5797,12,1058,2021-07-10 18:41:36,Tienda,Tarjeta débito,1373.27
5798,84,3586,2021-09-01 13:24:08,Tienda,Tarjeta débito,1882.81
5799,24,4019,2022-02-21 09:51:52,Tienda,Tarjeta crédito,1048.01
5800,53,4948,2024-03-31 04:00:59,Tienda,Efectivo,1179.95
5801,26,3167,2025-04-22 21:24:04,Tienda,Tarjeta crédito,1152.58
5802,1,3509,2025-08-06 09:19:57,Online,Tarjeta crédito,934.11
5803,7,992,2025-01-14 10:49:17,Tienda,Tarjeta débito,821.19
5804,82,2922,2022-02-20 00:39:23,Tienda,Tarjeta crédito,944.37
5805,67,557,2023-08-07 04:15:02,Tienda,Tarjeta débito,763.63
5806,63,4190,2022-08-05 09:50:18,Tienda,Tarjeta débito,358.49
5807,96,2337,2022-04-16 07:35:09,Tienda,Efectivo,1858.48
5808,1,3952,2022-01-04 00:29:59,Online,Tarjeta débito,283.78
5809,66,2009,2023-05-20 04:49:37,Tienda,Tarjeta débito,618.45
5810,91,,2023-12-13 05:02:01,Tienda,Tarjeta débito,1459.76
5811,77,2040,2024-09-01 10:22:13,Tienda,Tarjeta crédito,2240.71
5812,28,,2023-11-18 09:13:07,Tienda,Efectivo,1170.22
5813,2,,2022-02-02 05:14:16,Tienda,Tarjeta crédito,1825.82
5814,49,3062,2022-07-24 11:58:48,Tienda,Tarjeta crédito,783.55
5815,96,,2025-02-23 13:48:20,Tienda,Tarjeta crédito,1381.61
5816,14,,2024-01-20 17:50:36,Tienda,Efectivo,564.66
5817,75,2937,2021-04-10 06:19:39,Tienda,Efectivo,1178.75
5818,13,4877,2021-07-14 05:07:49,Tienda,Tarjeta débito,1907.96
5819,68,,2022-10-03 18:17:23,Tienda,Tarjeta débito,893.29
5820,57,,2023-07-03 09:03:54,Tienda,Tarjeta crédito,1634.22
5821,16,2596,2024-08-25 01:11:13,Tienda,Tarjeta crédito,1228.34
5822,29,197,2021-08-06 05:21:37,Tienda,Tarjeta débito,1581.13
5823,31,2699,2023-12-19 21:02:18,Tienda,Tarjeta crédito,2454.93
5824,95,1661,2023-12-23 20:05:18,Tienda,Tarjeta débito,1475.08
5825,23,3240,2025-02-12 10:54:46,Tienda,Efectivo,917.35
5826,37,,2022-09-20 21:41:04,Tienda,Efectivo,1068.28
5827,20,,2022-03-15 16:36:12,Tienda,Tarjeta crédito,1876.49
5828,76,197,2025-10-01 17:58:56,Tienda,Tarjeta débito,1938.34
5829,96,4326,2021-11-16 16:43:23,Tienda,Tarjeta débito,2415.31
5830,92,1591,2021-05-27 10:58:56,Tienda,Tarjeta crédito,1646.15
5831,50,,2024-04-07 12:16:33,Tienda,Tarjeta débito,402.5
5832,14,2599,2025-08-25 23:41:16,Tienda,Tarjeta débito,340.86
5833,55,2283,2023-06-25 01:36:25,Tienda,Efectivo,237.23
5834,81,,2021-11-05 16:01:25,Tienda,Efectivo,1735.84
5835,53,521,2023-08-28 21:31:32,Tienda,Efectivo,1427.82
5836,17,,2021-05-09 06:38:51,Tienda,Tarjeta débito,1513.9
5837,92,4276,2024-06-24 04:01:07,Tienda,Efectivo,761.76
5838,95,2734,2025-09-05 08:50:20,Tienda,Tarjeta débito,39.4
5839,19,3761,2024-08-21 07:44:57,Tienda,Tarjeta débito,665.0
5840,26,1717,2024-09-29 16:49:06,Tienda,Tarjeta crédito,2803.68
5841,87,184,2021-09-01 23:56:17,Tienda,Tarjeta crédito,1303.89
5842,71,1096,2023-04-22 19:05:28,Tienda,Tarjeta débito,1474.88
5843,26,,2024-12-13 05:41:13,Tienda,Tarjeta crédito,382.6
5844,48,509,2025-02-27 04:30:45,Tienda,Tarjeta débito,3029.55
5845,16,1026,2024-07-29 05:33:59,Tienda,Tarjeta crédito,430.12
5846,49,3416,2022-10-15 08:17:54,Tienda,Efectivo,178.28
5847,26,1165,2022-11-20 18:28:55,Tienda,Efectivo,1674.93
5848,26,,2024-11-20 02:23:44,Tienda,Tarjeta crédito,257.46
5849,96,1515,2024-06-08 18:18:02,Tienda,Efectivo,2135.89
5850,8,,2023-11-12 15:37:21,Tienda,Efectivo,938.2
5851,53,3386,2024-04-15 23:32:16,Tienda,Tarjeta crédito,412.45
5852,50,,2024-01-27 16:05:56,Tienda,Tarjeta crédito,158.47
5853,11,4399,2025-05-13 12:20:50,Tienda,Tarjeta crédito,132.76
5854,49,2108,2022-02-27 08:47:56,Tienda,Tarjeta débito,788.78
5855,34,1851,2023-03-18 19:32:44,Tienda,Efectivo,1512.59
5856,36,,2023-03-19 18:39:39,Tienda,Efectivo,2290.12
5857,74,374,2023-09-17 02:06:15,Tienda,Tarjeta crédito,1035.68
5858,54,,2021-01-17 14:36:16,Tienda,Efectivo,589.12
5859,95,,2025-05-15 20:07:12,Tienda,Tarjeta débito,878.09
5860,88,,2025-09-10 03:22:55,Tienda,Efectivo,1724.93
5861,99,1633,2025-01-21 05:26:10,Tienda,Efectivo,30.48
5862,70,4827,2025-10-03 20:26:09,Tienda,Efectivo,22.04
5863,76,2985,2021-10-27 06:26:21,Tienda,Tarjeta débito,1399.44
5864,13,842,2024-12-16 19:29:53,Tienda,Tarjeta crédito,1915.82
5865,58,4935,2025-05-08 21:58:12,Tienda,Efectivo,2781.54
5866,60,1504,2022-01-24 17:55:13,Tienda,Efectivo,1464.2
5867,42,3047,2023-11-04 01:17:19,Tienda,Efectivo,1036.99
5868,86,,2025-05-05 15:37:46,Tienda,Efectivo,1543.42
5869,56,1599,2021-09-07 20:55:05,Tienda,Tarjeta débito,633.99
5870,26,,2021-09-17 06:11:33,Tienda,Tarjeta crédito,1275.59
5871,63,3441,2021-12-26 12:46:33,Tienda,Efectivo,995.0
5872,100,3718,2024-08-18 18:59:48,Tienda,Efectivo,142.9
5873,49,3874,2025-03-09 03:16:54,Tienda,Tarjeta débito,672.39
5874,9,,2025-05-31 11:14:30,Tienda,Efectivo,1418.43
5875,59,4992,2021-12-09 12:52:22,Tienda,Tarjeta débito,844.65
5876,15,3119,2021-10-25 03:22:08,Tienda,Tarjeta débito,33.24
5877,96,,2022-06-19 20:48:57,Tienda,Tarjeta crédito,1577.6
5878,25,2169,2023-11-03 22:01:57,Tienda,Efectivo,444.79
5879,38,884,2023-08-25 18:08:12,Tienda,Tarjeta crédito,692.29
5880,89,23,2023-10-10 02:41:46,Tienda,Tarjeta débito,1410.22
5881,39,3288,2023-08-05 06:08:19,Tienda,Tarjeta crédito,902.45
5882,19,,2025-02-26 11:45:32,Tienda,Efectivo,1981.06
5883,79,1920,2022-01-30 20:56:33,Tienda,Tarjeta débito,1172.22
5884,71,4746,2025-01-03 13:45:18,Tienda,Tarjeta débito,982.57
5885,49,,2021-07-22 08:01:38,Tienda,Tarjeta débito,1225.16
5886,1,1354,2024-03-06 03:57:01,Online,Tarjeta débito,1653.44
5887,92,1491,2025-10-15 02:44:27,Tienda,Tarjeta débito,1312.27
5888,29,2636,2023-06-30 19:15:13,Tienda,Tarjeta débito,1462.65
5889,11,,2021-09-27 14:41:12,Tienda,Efectivo,690.66
5890,32,295,2023-03-31 01:03:07,Tienda,Efectivo,1545.77
5891,1,1709,2022-02-25 11:45:00,Online,Tarjeta crédito,1025.79
5892,53,3513,2021-05-13 10:24:28,Tienda,Tarjeta débito,2021.37
5893,88,,2023-01-05 04:36:08,Tienda,Tarjeta crédito,724.43
5894,53,3985,2024-11-11 23:36:50,Tienda,Tarjeta débito,605.9
5895,13,,2025-10-02 18:22:45,Tienda,Tarjeta débito,996.84
5896,66,4329,2025-06-03 21:00:32,Tienda,Efectivo,299.54
5897,8,364,2023-05-06 12:32:12,Tienda,Efectivo,8.98
5898,33,4627,2022-07-24 02:38:49,Tienda,Tarjeta débito,1612.56
5899,15,3264,2022-09-08 11:12:24,Tienda,Tarjeta crédito,654.7
5900,18,1125,2022-10-19 01:36:53,Tienda,Efectivo,621.32
5901,60,1074,2024-09-15 07:42:00,Tienda,Tarjeta crédito,1628.32
5902,70,3238,2025-04-30 16:59:30,Tienda,Tarjeta crédito,2380.85
5903,90,4829,2023-08-05 05:42:26,Tienda,Tarjeta débito,22.68
5904,88,1199,2024-01-10 13:25:41,Tienda,Tarjeta débito,904.71
5905,67,,2023-06-28 01:26:38,Tienda,Tarjeta crédito,1295.87
5906,85,924,2021-07-28 06:35:43,Tienda,Tarjeta crédito,1818.02
5907,7,2484,2022-12-01 23:44:30,Tienda,Tarjeta crédito,1692.83
5908,50,,2025-08-02 07:58:38,Tienda,Tarjeta crédito,127.19
5909,27,2889,2025-05-25 11:19:55,Tienda,Tarjeta débito,2016.33
5910,59,3785,2022-03-30 22:02:45,Tienda,Efectivo,775.56
5911,1,4653,2023-10-26 06:05:39,Online,Tarjeta débito,1576.73
5912,7,1339,2023-03-24 12:52:23,Tienda,Efectivo,1262.39
5913,22,,2024-10-08 07:00:11,Tienda,Tarjeta débito,295.5
5914,13,3111,2022-11-03 02:14:48,Tienda,Tarjeta débito,722.61
5915,80,1438,2025-01-20 01:58:21,Tienda,Tarjeta débito,59.88
5916,1,765,2021-08-08 12:26:06,Online,Tarjeta débito,1650.14
5917,88,4592,2025-01-24 15:20:06,Tienda,Efectivo,89.1
5918,43,,2024-08-10 19:34:39,Tienda,Tarjeta crédito,760.04
5919,9,,2025-10-31 02:07:09,Tienda,Tarjeta débito,356.8
5920,53,,2022-09-02 10:47:05,Tienda,Tarjeta débito,1756.73
5921,44,1510,2023-05-23 05:47:46,Tienda,Tarjeta crédito,1102.57
5922,16,948,2025-05-11 01:40:34,Tienda,Tarjeta crédito,1289.2
5923,40,109,2023-02-01 06:24:34,Tienda,Efectivo,921.82
5924,7,,2023-10-28 18:39:09,Tienda,Tarjeta crédito,895.65
5925,42,,2021-04-02 18:26:43,Tienda,Efectivo,1063.14
5926,94,1034,2024-06-10 14:12:58,Tienda,Tarjeta crédito,757.06
5927,33,4129,2022-11-08 11:03:47,Tienda,Efectivo,252.7
5928,89,,2021-07-14 12:15:40,Tienda,Tarjeta débito,1187.63
5929,61,,2025-05-12 12:26:24,Tienda,Tarjeta crédito,1490.7
5930,55,,2021-08-21 13:44:26,Tienda,Tarjeta débito,894.18
5931,66,1364,2022-03-15 09:54:03,Tienda,Tarjeta crédito,1752.3
5932,13,,2021-11-18 22:13:17,Tienda,Tarjeta débito,210.84
5933,36,220,2021-09-09 08:52:28,Tienda,Tarjeta crédito,911.44
5934,12,4886,2021-03-03 11:19:46,Tienda,Tarjeta crédito,1079.59
5935,95,1578,2021-09-07 02:27:54,Tienda,Efectivo,1320.58
5936,95,,2023-05-03 15:51:01,Tienda,Tarjeta crédito,1796.96
5937,11,3925,2023-09-19 01:21:22,Tienda,Efectivo,96.9
5938,55,,2021-10-13 13:00:20,Tienda,Tarjeta débito,1659.73
5939,7,671,2025-07-09 15:43:57,Tienda,Tarjeta crédito,1347.2
5940,70,3474,2024-10-04 07:33:50,Tienda,Tarjeta crédito,899.17
5941,62,1107,2022-01-18 01:55:05,Tienda,Efectivo,72.0
5942,1,1102,2021-09-26 09:37:59,Online,Tarjeta crédito,164.17
5943,67,,2025-03-01 16:37:28,Tienda,Tarjeta crédito,776.91
5944,1,317,2025-11-29 23:37:40,Online,Tarjeta crédito,2234.91
5945,37,3526,2024-10-06 15:49:09,Tienda,Tarjeta crédito,534.19
5946,39,2328,2021-02-03 00:30:33,Tienda,Efectivo,1406.98
5947,69,1360,2024-07-29 00:46:58,Tienda,Tarjeta débito,307.86
5948,48,1463,2021-09-30 09:51:02,Tienda,Tarjeta crédito,1778.77
5949,77,3561,2025-05-08 06:01:39,Tienda,Tarjeta débito,663.9
5950,85,4460,2021-01-24 22:48:48,Tienda,Efectivo,1944.31
5951,19,,2025-09-14 19:48:41,Tienda,Tarjeta débito,1079.98
5952,4,3302,2025-01-01 14:21:48,Tienda,Tarjeta débito,2576.8
5953,68,2356,2023-10-16 01:32:38,Tienda,Tarjeta débito,1172.88
5954,54,1343,2021-01-14 05:23:56,Tienda,Tarjeta crédito,8.96
5955,58,771,2025-04-19 19:39:08,Tienda,Efectivo,2293.67
5956,20,,2024-12-01 16:59:11,Tienda,Tarjeta débito,1170.25
5957,1,3961,2024-08-02 18:00:32,Online,Tarjeta crédito,877.63
5958,32,4875,2021-01-10 09:26:25,Tienda,Tarjeta crédito,1020.31
5959,43,3406,2022-12-24 02:03:49,Tienda,Efectivo,1374.92
5960,80,,2024-08-10 03:52:03,Tienda,Tarjeta débito,392.27
5961,92,4946,2024-08-24 05:04:55,Tienda,Efectivo,1516.28
5962,79,,2025-04-10 15:18:05,Tienda,Efectivo,2089.65
5963,9,,2022-03-25 21:48:23,Tienda,Tarjeta débito,1030.75
5964,100,3181,2023-04-28 16:05:45,Tienda,Efectivo,1261.4
5965,91,2951,2025-01-26 03:23:38,Tienda,Tarjeta crédito,1590.35
5966,89,,2022-09-23 21:44:03,Tienda,Efectivo,777.87
5967,26,2114,2025-09-17 22:56:44,Tienda,Tarjeta crédito,1744.73
5968,56,133,2023-12-10 10:11:22,Tienda,Tarjeta crédito,538.6
5969,62,,2024-09-09 09:45:47,Tienda,Tarjeta crédito,679.16
5970,53,2364,2023-02-15 02:10:53,Tienda,Tarjeta débito,1208.21
