Genre,ArtistName,TrackName,Popularity,Duration
Rock,Starship,Nothing's Gonna Stop Us Now,75,270
Rock,X Ambassadors,Renegades,75,195
Rap,XXXTENTACION,what are you so afraid of,75,150
Pop,The Notorious B.I.G.,Big Poppa,75,252
Pop,Pearl Jam,Even Flow,75,292
Pop,George Michael,Faith - Remastered,75,193
Pop,Ed Sheeran,Don't,75,219
Pop,Piso 21,Me Llamas (feat. Maluma) - Remix,75,210
Rock,Red Hot Chili Peppers,Dark Necessities,75,302
Indie,SYML,Where's My Love - Piano Solo,75,274
Pop,Astrid S,Someone New,75,176
Pop,Lil Uzi Vert,Erase Your Social,75,199
Rock,Third Eye Blind,Semi-Charmed Life,75,268
Rock,Jon Pardi,Heartache On The Dance Floor,75,205
Pop,Charlie Puth,Patient,75,190
Dance,Ricky Martin,Vente Pa' Ca,75,259
Hip-Hop,Duckwrth,Start a Riot,75,171
Hip-Hop,Eminem,My Name Is,75,268
Hip-Hop,Offset,Quarter Milli (feat. Gucci Mane),75,194
Pop,One Direction,Drag Me Down,75,192
Rock,Thomas Rhett,Sixteen,75,178
Pop,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),75,176
Folk,The Mamas & The Papas,California Dreamin' - Single Version,75,162
Pop,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",75,181
Rap,Yung Gravy,Mr. Clean,75,211
Dance,Sigala,Came Here for Love,75,202
Dance,Calvin Harris,Blame,75,212
R&B,Chris Brown,Loyal,75,264
Hip-Hop,Migos,T-Shirt,75,242
Pop,Camila Cabello,She Loves Control,75,177
Dance,Axwell /\ Ingrosso,Dreamer,75,251
Rap,Offset,Tats On My Face,75,182
Pop,Galantis,Runaway (U & I),75,227
Pop,Tiffany,I Think We're Alone Now,75,228
Dance,Alphaville,Forever Young,75,226
Dance,Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",75,226
Pop,John Legend,Preach,75,236
R&B,Chris Brown,Ayo,75,225
Dance,Lou Reed,Walk On the Wild Side,75,254
Rock,Florida Georgia Line,Talk You Out Of It,75,202
Pop,Tee Grizzley,From The D To The A (feat. Lil Yachty),75,158
Reggae,Bob Marley & The Wailers,One Love / People Get Ready,75,172
Dance,Dua Lipa,Be The One,75,202
Pop,Lady Gaga,The Cure,74,211
Pop,Jeremy Zucker,better off,74,193
Pop,David Guetta,Say My Name,74,198
Pop,Lana Del Rey,Love,74,272
Pop,Taylor Swift,End Game,74,244
Pop,Drake,Headlines,74,235
Pop,Russ,Ain't Nobody Takin My Baby,74,189
Pop,Ariana Grande,successful,74,227
Rap,A Boogie Wit da Hoodie,Savage,74,169
Pop,Christina Perri,Jar of Hearts,74,246
Hip-Hop,Lalo Ebratt,Mocca,74,200
Pop,Post Malone,Money Made Me Do It,74,224
Pop,The Turtles,Happy Together,74,176
Rap,Kodak Black,Transportin',74,169
Pop,Maluma,Borro Cassette,74,207
Pop,IU,BBIBBI,74,194
Rap,Rage Against The Machine,Bulls On Parade,74,229
Rock,Bring Me The Horizon,medicine,74,227
Pop,Drake,Can’t Take A Joke,74,163
Indie,Christian Leave,Please Notice,74,116
Dance,Ariana Grande,Let Me Love You,74,223
Pop,J. Cole,Deja Vu,74,264
Pop,Ariana Grande,get well soon,74,322
Pop,Adele,Rolling in the Deep,74,228
Folk,Billy Joel,Piano Man,74,336
Rap,Linkin Park,Crawling,74,208
Hip-Hop,NF,WHY,74,188
Dance,PRETTYMUCH,Summer on You,74,205
Ska,Los Enanitos Verdes,Lamento Boliviano,74,222
Pop,ayokay,Stay With Me,74,189
Pop,Alvaro Soler,Loca,74,191
Dance,Lady Gaga,I Don't Know What Love Is,74,177
Indie,BØRNS,Electric Love,74,218
Pop,Khalid,Motion,74,235
Indie,Pixies,Where Is My Mind?,74,236
Pop,Mozart La Para,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix",74,236
Pop,Alejandro Sanz,Corazón partío,74,343
Pop,Lady Gaga,Telephone,74,220
Pop,Why Don't We,Cold In LA,74,206
Hip-Hop,Lit Killah,Tan Bien (feat. Agus Padilla),74,204
Pop,Chino & Nacho,Andas En Mi Cabeza,74,247
Rap,Juice WRLD,Make Believe,74,142
Pop,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,74,197
Pop,Smokepurpp,Do Not Disturb (feat. Lil Yachty & Offset),74,157
Rock,James Bay,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,74,236
Pop,Tungevaag & Raaban,All For Love,74,180
Folk,Picture This,One Drink,74,200
Pop,Maluma,Marinero,74,189
Rap,BROCKHAMPTON,BLEACH,74,273
Rock,Panic! At The Disco,Don't Threaten Me With A Good Time,74,213
Rap,Limp Bizkit,Rollin' (Air Raid Vehicle),74,213
Rap,Kodak Black,Pimpin Ain't Eazy,74,177
Pop,Gotye,Somebody That I Used To Know - feat. Kimbra,74,244
Pop,Khalid,Shot Down,74,207
Pop,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",74,273
Pop,blackbear,i miss the old u,74,211
Pop,Sheck Wes,Live Sheck Wes,74,147
Rock,Red Hot Chili Peppers,Give It Away,74,282
Rock,Queen,Killer Queen - Remastered 2011,74,179
Rock,Imagine Dragons,Demons,74,175
Pop,Lord Huron,The Night We Met (feat. Phoebe Bridgers),74,208
Hip-Hop,Nicky Jam,Jaleo,74,176
Pop,Panic! At The Disco,Roaring 20s,74,186
Rock,Oasis,Wonderwall - Remastered,74,258
Rap,Blueface,Respect My Cryppin’,74,141
Rap,Lil Uzi Vert,Sauce It Up,74,207
Pop,Chris Lane,I Don't Know About You,74,207
Rap,Selena Gomez & The Scene,Love You Like A Love Song,74,188
Rock,Trapt,Headstrong,74,285
Hip-Hop,Offset,Don't Lose Me,74,200
Hip-Hop,Warren G,Regulate,74,248
Hip-Hop,21 Savage,No Heart,74,235
Hip-Hop,Kodak Black,Gnarly (feat. Lil Pump),74,186
Pop,One Direction,History,74,187
Pop,The Knack,My Sharona,74,295
Children’s Music,Motörhead,Ace of Spades,74,165
Movie,Loren Allred,Never Enough (Reprise),74,80
Rock,Pink Floyd,Money,74,382
Hip-Hop,Offset,Made Men,74,214
Pop,Virlan Garcia,En Donde Esta Tu Amor,74,217
Pop,Wu-Tang Clan,C.R.E.A.M.,74,252
Hip-Hop,$uicideBoy$,2nd Hand,74,123
Pop,PENTAGON,Shine,74,198
Rap,Lil Uzi Vert,You Was Right,74,163
Pop,iLOVEFRiDAY,Mia Khalifa,74,177
Reggaeton,Ozuna,El Farsante,74,233
Pop,Post Malone,Patient,74,194
Rock,Skylar Grey,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,74,196
Reggaeton,Ozuna,Tú Foto,74,193
Reggaeton,Plan B,Zum Zum - Remix,74,276
Soul,Leon Bridges,River,74,238
Pop,Michael Bublé,Love You Anymore,74,182
Rock,ZZ Top,La Grange - 2005 Remaster,74,230
Reggaeton,Bryant Myers,Triste,74,264
Dance,Robin Schulz,Oh Child,74,195
Reggaeton,CNCO,Se Vuelve Loca,74,191
Pop,Carlos Baute,Colgando en tus manos (con Marta Sánchez),74,230
Indie,The Mayries,Rockabye - Acoustic Version,74,157
Rock,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,74,378
Pop,Ed Sheeran,Candle In The Wind - 2018 Version,74,198
Soul,Amy Winehouse,Rehab,74,213
Rock,Imagine Dragons,Boomerang,74,187
Country,Dan + Shay,All To Myself,74,169
Hip-Hop,Bass Santana,Curse,74,118
Country,Kane Brown,Lose It,74,178
Hip-Hop,Paulo Londra,Dímelo,74,212
Pop,Enrique Iglesias,DUELE EL CORAZON,74,200
Rock,The Doors,Riders on the Storm,74,434
Soul,Amy Winehouse,You Know I'm No Good,74,256
Pop,Sum 41,In Too Deep,74,207
Pop,Snoop Dogg,Gin And Juice (feat. Dat Nigga Daz),74,211
Rock,David Bowie,Rebel Rebel - 2016 Remastered Version,74,274
Reggaeton,Alex Sensation,Que Va,74,238
Rock,Bruce Springsteen,Born in the U.S.A.,74,278
Rock,Europe,The Final Countdown,74,310
Rock,Daryl Hall & John Oates,Maneater,74,271
Rock,Twenty One Pilots,Levitate,74,145
Children’s Music,Nirvana,Heart-Shaped Box,74,281
Soul,Leon Bridges,Beyond,74,240
Pop,Maroon 5,She Will Be Loved - Acoustic,74,276
Rock,Tame Impala,Let It Happen,74,467
Reggaeton,Bad Bunny,Soy Peor,74,257
Rock,Imagine Dragons,Walking The Wire,74,232
Pop,Sum 41,Fat Lip,74,178
Children’s Music,Avenged Sevenfold,Hail to the King,74,304
Reggaeton,Karol G,Mi Cama,74,151
Rock,Muse,Supermassive Black Hole,74,212
Reggae,Boomdabash,Per Un Milione,74,174
Country,Brett Young,Mercy,74,217
Pop,Billie Eilish,Bellyache - Marian Hill Remix,74,220
Pop,Lost Kings,Don't Kill My High,74,180
Indie,No Rome,Narcissist (feat. The 1975),74,195
Pop,Rex Orange County,Corduroy Dreams,74,206
Reggae,Bob Marley & The Wailers,Buffalo Soldier,74,257
Pop,Justin Bieber,Baby,74,214
Pop,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",74,243
Pop,Twenty One Pilots,Tear in My Heart,74,188
Pop,Hot Shade,California,74,169
Pop,Kacey Musgraves,Slow Burn,74,246
Pop,Paramore,Hard Times,74,182
Country,Luke Bryan,Play It Again,74,226
Pop,Aminé,Spice Girl,74,173
Pop,Quality Control,Ice Tray,74,213
Rap,Mozart La Para,Mujeres,74,187
Pop,Russ,What They Want,74,165
Pop,Drake,0 To 100 / The Catch Up,74,275
Pop,Meek Mill,What's Free (feat. Rick Ross & Jay Z),74,362
Pop,Justin Timberlake,Rock Your Body,74,267
Pop,Billie Eilish,Ocean Eyes - Astronomyy Remix,74,296
Pop,Post Malone,Big Lie,74,207
Pop,Adele,Set Fire to the Rain,74,241
Pop,Rich The Kid,Lost It (feat. Quavo & Offset),74,272
Pop,Maroon 5,Animals,74,231
Country,Jason Aldean,Girl Like You,74,193
Country,Jason Aldean,You Make It Easy,74,196
Rap,Beau Young Prince,Let Go,74,177
Pop,Lauv,Chasing Fire,74,205
Rap,6ix9ine,KANGA (feat. Kanye West),74,132
Rap,XXXTENTACION,Gassed Up!,74,225
Dance,Calvin Harris,Outside,74,227
Dance,Calvin Harris,One Kiss (with Dua Lipa) - Oliver Heldens Remix,74,281
Rap,XXXTENTACION,RIP Roach (feat. $ki Mask The Slump God),74,169
Rap,Luniz,I Got 5 On It,74,253
Rap,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",74,192
Rap,SOB X RBE,Paramedic!,74,219
Pop,Fall Out Boy,Immortals,74,189
Pop,Troye Sivan,Lucky Strike,74,208
Pop,Jesse & Joy,3 A.M.,74,183
Pop,Lost Kings,When We Were Young,74,193
Pop,Billie Eilish,MyBoi - TroyBoi Remix,74,211
Pop,TWICE,What is Love?,74,208
Rock,Bon Jovi,Always,74,353
Rock,System Of A Down,Aerials,74,235
Hip-Hop,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",74,199
Rock,Thin Lizzy,The Boys Are Back in Town,74,266
Rap,PnB Rock,Selfish,74,245
Hip-Hop,Eminem,Shake That,74,274
Hip-Hop,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),74,373
R&B,Zara Larsson,Ain't My Fault,74,224
Rock,Jon Pardi,Head Over Boots,74,202
Pop,Travis Scott,WHO? WHAT!,74,176
Pop,BTS,I'm Fine,74,240
Dance,Vengaboys,"Boom, Boom, Boom, Boom!!",74,201
Pop,Tee Grizzley,Fuck It Off (feat. Chris Brown),74,147
Rap,Mac Miller,2009,74,347
Rap,Linkin Park,One Step Closer,74,157
Pop,Jason Derulo,Let's Shut Up & Dance,74,208
Pop,Green Day,Boulevard of Broken Dreams,74,262
Pop,Jordan Davis,Take It From Me,74,174
Pop,Travis Scott,CAROUSEL,74,180
Pop,Kid Cudi,Day 'N' Nite (nightmare),74,221
Pop,Ed Sheeran,Tenerife Sea,74,241
Pop,Christian French,By Myself,74,184
Pop,Rihanna,Rude Boy,74,222
Rap,J. Cole,Motiv8,74,133
Rap,Mac Miller,What's the Use?,74,288
Pop,Logic,Everybody,74,162
Soul,Ginuwine,Pony,74,251
Rap,Ice Cube,It Was A Good Day,74,260
Rap,Gunna,Wit It,74,139
Pop,BTS,Serendipity (Full Length Edition),74,276
Rap,"Tyler, The Creator",Boredom,74,320
Rap,A Boogie Wit da Hoodie,Jungle,74,174
R&B,Jordin Sparks,No Air (feat. Chris Brown),74,264
Rap,Lil Mosey,Burberry Headband,74,146
Rap,Yung Gravy,Alley Oop (feat. Lil Baby),74,152
R&B,Nick Jonas,Find You,74,197
R&B,Jennifer Lopez,Te Guste,74,222
Rap,Meek Mill,Uptown Vibes (feat. Fabolous & Anuel AA),74,190
Rap,Gunna,Richard Millie Plain,74,200
Hip-Hop,Nicky Jam,Hasta el Amanecer,74,198
R&B,JP Cooper,All This Love,74,193
Dance,Carlos Vives,La Bicicleta,74,229
R&B,Madison Beer,Dead,74,194
Rap,Juice WRLD,Used To,74,176
Rap,A Boogie Wit da Hoodie,Still Think About You,74,246
Rap,Ms. Lauryn Hill,Doo Wop (That Thing),74,320
Pop,Jordan Davis,Singles You Up,74,182
Pop,One Direction,Steal My Girl,74,228
Dance,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),74,165
R&B,Rex Orange County,New House,74,199
R&B,Lauren Jauregui,More Than That,74,158
Rap,Quinn XCII,Flare Guns,74,240
Pop,Marshmello,Sell Out,74,192
R&B,Still Woozy,Goodie Bag,74,146
Rap,Slipknot,Before I Forget,74,278
Pop,Alta Consigna,Culpable Tu,74,231
Rap,Kanye West,Father Stretch My Hands Pt. 1,74,135
Pop,Katy Perry,Firework,74,227
Pop,BTS,Trivia 轉 : Seesaw,74,246
R&B,SZA,Broken Clocks,74,231
R&B,Teyana Taylor,Gonna Love Me,74,166
R&B,Rihanna,Love On The Brain,74,224
Rock,Mötley Crüe,Kickstart My Heart,74,284
Folk,Freya Ridings,Lost Without You,74,225
Rock,Drowning Pool,Bodies,74,201
R&B,The Weeknd,Reminder,74,218
R&B,Meghan Trainor,NO EXCUSES,74,152
Dance,Shakira,Me Enamoré,74,226
Rap,50 Cent,Just A Lil Bit,74,237
Rap,Travis Scott,5% TINT,74,196
Folk,Ben Howard,Only Love,74,249
Rap,Kanye West,Ghost Town,74,271
Rap,Travis Scott,beibs in the trap,74,213
Dance,Liam Payne,For You (Fifty Shades Freed),74,244
Rap,Slipknot,All Out Life,74,340
R&B,Shoffy,Cool Again,74,191
Pop,Destiny's Child,Survivor,74,254
Rap,JAY Z,Ni**as In Paris,74,219
R&B,Frank Ocean,Self Control,74,249
Rap,Kanye West,Yikes,74,188
Pop,AWOLNATION,Sail,74,259
R&B,The Weeknd,Wicked Games,74,323
Pop,Twenty One Pilots,Heavydirtysoul,74,234
R&B,Nelly,Ride Wit Me,74,291
R&B,The Weeknd,Try Me,74,221
R&B,The Weeknd,Party Monster,74,249
Rap,Lil Mosey,Yoppa (with BlocBoy JB),74,163
R&B,Kehlani,Nunya (feat. Dom Kennedy),74,244
Rap,Lil Baby,Time (feat. Meek Mill),74,182
Folk,Edward Sharpe & The Magnetic Zeros,Home,74,303
Rock,Bon Jovi,Livin' On A Prayer,74,249
Pop,Jonas Brothers,Burnin' Up,74,175
Folk,Blanco White,Olalla,74,247
Pop,Marc Anthony,Vivir Mi Vida,74,252
Pop,Greeicy,Amantes,74,235
Pop,2 Chainz,High Top Versace (feat. Young Thug),74,176
Children’s Music,Radiohead,High And Dry,74,257
Hip-Hop,Lil Peep,Runaway,74,192
Electronic,Yellow Claw,DJ Turn It Up,74,211
Pop,Bastille,Quarter Past Midnight,74,201
Electronic,Daft Punk,One More Time,74,320
Rock,OneRepublic,Counting Stars,74,257
Pop,Kendrick Lamar,ELEMENT.,74,208
Pop,Woodkid,Run Boy Run,74,213
Hip-Hop,Gorillaz,On Melancholy Hill,74,233
Pop,Diplo,Color Blind,74,177
Hip-Hop,Stefflon Don,16 Shots,74,224
Rock,Aerosmith,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",74,299
Pop,Mike Bahía,Serenata,74,206
Electronic,Daft Punk,Instant Crush,74,337
Children’s Music,Café Tacvba,Eres,74,267
Pop,Shakira,"Whenever, Wherever",74,196
Pop,Smokepurpp,Audi.,74,159
Pop,Mac Miller,Dang! (feat. Anderson .Paak),74,305
Pop,Vince Staples,Home,74,211
Pop,Desiigner,Tiimmy Turner,74,239
Folk,The Paper Kites,Bloom - Bonus Track,74,210
Rock,Cage The Elephant,Ain't No Rest for the Wicked,74,175
Rock,Ricardo Arjona,Fuiste Tú,74,265
Pop,Culture Club,Karma Chameleon - Remastered 2002,74,252
Rock,Arctic Monkeys,Arabella,74,207
Rock,Darius Rucker,Wagon Wheel,74,298
Pop,Calvin Harris,Under Control,74,184
Rock,Foo Fighters,Best of You,74,255
Pop,Kendrick Lamar,Big Shot (with Travis Scott),74,221
Pop,Three Days Grace,I Hate Everything About You,74,231
Pop,Red Velvet,RBB (Really Bad Boy),74,188
Rock,Guns N' Roses,Welcome To The Jungle,74,273
Pop,Camila Cabello,Havana - Remix,74,199
Pop,SUNMI,Gashina,74,180
Rock,AJR,100 Bad Days,74,212
Pop,Wiz Khalifa,Black and Yellow,74,217
Dance,Alesso,Heroes (we could be),74,210
Pop,Adele,When We Were Young,74,290
Pop,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,74,214
Jazz,Nina Simone,Feeling Good,74,174
Rap,Eminem,Good Guy (feat. Jessie Reyez),74,142
Rock,Dustin Lynch,Good Girl,74,189
Dance,OneRepublic,Rich Love (with Seeb),74,201
R&B,JoJo,"Too Little, Too Late - Radio Version",74,221
Indie,Ocean Alley,Confidence,74,253
Soul,Robin Thicke,Blurred Lines,74,263
Rap,Hot Chelle Rae,Tonight Tonight,74,200
Pop,5 Seconds of Summer,Want You Back,74,173
Rap,Aminé,BLACKJACK,74,117
Rap,Fetty Wap,Trap Queen,74,222
Pop,Rixton,Me And My Broken Heart,74,193
Rap,J. Cole,1985 - Intro to “The Fall Off”,74,190
Rap,Meek Mill,Dangerous (feat. Jeremih and PnB Rock),74,234
Rock,Welshly Arms,Legendary,74,232
Pop,Lady Gaga,Diggin' My Grave,74,237
R&B,Beyoncé,Drunk in Love,74,323
Rock,Richard Marx,Right Here Waiting,74,264
Dance,DJ Snake,Magenta Riddim,74,194
Rap,Mike WiLL Made-It,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",74,131
Hip-Hop,Tyga,Floss In The Bank,74,151
Jazz,Etta James,At Last,74,182
Pop,Lady Gaga,Heal Me,74,196
Alternative,Rammstein,AUSLÄNDER,74,231
Pop,BTS,Save Me,74,196
Pop,5 Seconds of Summer,Valentine,74,196
Pop,Clairo,Flaming Hot Cheetos,74,123
Rock,The Foundations,Build Me Up Buttercup,74,177
Pop,Childish Gambino,Summertime Magic,74,213
Rap,Linkin Park,Bleed It Out,74,166
Dance,David Bowie,Starman - 2012 Remastered Version,74,254
Pop,Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),74,267
Hip-Hop,Aventura,Ella Y Yo - Featuring Don Omar,74,267
R&B,Tory Lanez,FlEXiBle (feat. Chris Brown & Lil Baby),74,199
Folk,Tom Walker,Now You're Gone (feat. Zara Larsson),74,212
Pop,Zedd,Clarity,74,271
Jazz,Kelsea Ballerini,Miss Me More,74,192
Pop,Drake,Elevate,73,184
Pop,Piso 21,La Vida Sin Ti,73,194
Pop,Lenin Ramírez,Rolling One,73,243
Pop,Daya,New,73,230
Pop,Cuco,Lo Que Siento,73,312
Pop,Little Mix,Touch,73,213
Pop,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),73,219
Children’s Music,Three Days Grace,Animal I Have Become,73,231
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),73,202
Pop,Drake,Take Care,73,277
Hip-Hop,Beret,Te echo de menos,73,194
Pop,Paramore,Still Into You,73,216
Dance,Miley Cyrus,Adore You,73,278
Hip-Hop,Aventura,El Malo,73,238
Pop,Nacho,Báilame - Remix,73,217
Pop,El Bebeto,Seremos,73,186
Alternative,Jhene Aiko,Triggered (freestyle),73,211
Pop,Grupo Codiciado,Gente De Accionar,73,172
Pop,Cash Cash,Finest Hour (feat. Abir),73,215
Rock,Hot Chocolate,You Sexy Thing,73,244
Indie,Cage The Elephant,Ready To Let Go,73,187
Rap,NF,Paralyzed,73,270
Hip-Hop,Ski Mask The Slump God,Unbothered,73,138
Dance,DNCE,Truthfully,73,182
Hip-Hop,ScHoolboy Q,Collard Greens,73,299
Rap,will.i.am,Scream & Shout,73,283
Rock,Imagine Dragons,West Coast,73,217
Pop,Jeremy Zucker,talk is overrated,73,189
Pop,Sia,Cheap Thrills,73,211
Rap,Lil Peep,Sex with My Ex,73,213
Dance,Nicki Minaj,Barbie Dreams,73,279
Dance,Pharrell Williams,"Happy - From ""Despicable Me 2""",73,232
Hip-Hop,Grits,Ooh Ahh (My Life Be Like) (feat. Toby Mac),73,233
Rap,XXXTENTACION,difference (interlude),73,76
Rap,A Boogie Wit da Hoodie,4 Min Convo (Favorite Song),73,257
Rock,Diego Torres,Un Poquito,73,186
Pop,J Balvin,Safari,73,205
Pop,Bhad Bhabie,Babyface Savage (feat. Tory Lanez),73,161
Dance,Jonas Blue,Mama,73,184
Children’s Music,Linkin Park,Papercut,73,184
Country,Chris Stapleton,Millionaire,73,210
Blues,Thin Lizzy,The Boys Are Back In Town,73,266
Hip-Hop,Lalo Ebratt,Déjate Querer,73,202
Dance,Kacey Musgraves,High Horse,73,213
Reggaeton,Calle 13,Muerte En Hawaii,73,189
Dance,Ariana Grande,7 rings (feat. 2 Chainz) - Remix,73,178
Soul,Aretha Franklin,Respect,73,147
Dance,Taylor Swift,...Ready For It?,73,208
Children’s Music,Weezer,Say It Ain't So,73,256
Hip-Hop,J. Cole,Power Trip,73,241
Indie,The Smiths,This Charming Man - 2011 Remaster,73,162
Ska,Sublime,Santeria,73,182
Pop,Travis Scott,NC-17,73,156
Hip-Hop,Mr. Probz,Space for Two,73,206
Dance,Gryffin,Just For A Moment (feat. Iselin),73,254
Rock,Panic! At The Disco,LA Devotee,73,196
Country,Thomas Rhett,Unforgettable,73,157
Rap,Blueface,Studio,73,223
Rap,Nelly,Hot In Herre,73,228
Hip-Hop,A$AP Ferg,Work REMIX,73,283
Hip-Hop,Young Thug,High (feat. Elton John),73,195
Rock,Twenty One Pilots,House Of Gold,73,163
Indie,Dermot Kennedy,Lost,73,224
R&B,Rihanna,Unfaithful,73,226
Indie,Khel Pangilinan,Weak,73,211
Pop,Mark Diamond,You're My Girl (Lost Recording #6),73,195
Rap,Only The Family,No Auto Durk (feat. Lil Durk),73,184
Pop,Panic! At The Disco,The Greatest Show,73,174
Pop,Lit,My Own Worst Enemy,73,169
Rock,Twenty One Pilots,Smithereens,73,177
Hip-Hop,Drake,Jaded,73,262
Pop,ZAYN,Fingers,73,171
Pop,One Direction,You & I,73,237
Pop,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),73,247
Rock,Noah Kahan,False Confidence,73,222
Pop,Sam Smith,Like I Can,73,167
Hip-Hop,Eminem,The Way I Am,73,290
Pop,ABBA,Dancing Queen,73,230
Children’s Music,León Larregui,Brillas,73,226
Pop,Christina Aguilera,Genie in a Bottle,73,217
Pop,*NSYNC,Bye Bye Bye,73,200
Pop,My Chemical Romance,I'm Not Okay (I Promise),73,186
Hip-Hop,2 Chainz,4 AM,73,255
Hip-Hop,J. Cole,A Tale of 2 Citiez,73,269
Country,Old Dominion,One Man Band,73,186
Rock,Bacilos,Caraluna,73,266
Rock,Alejandro Sanz,Back In The City,73,201
Country,Billy Currington,Do I Make You Wanna,73,234
Hip-Hop,XXXTENTACION,A GHETTO CHRISTMAS CAROL,73,104
Hip-Hop,Ski Mask The Slump God,LA LA,73,147
Hip-Hop,NF,NO NAME,73,183
Hip-Hop,6 Dogs,Faygo Dreams,73,171
Hip-Hop,Rich Brian,Gospel,73,173
Rock,The Beach Boys,Wouldn't It Be Nice - Stereo Mix,73,153
Hip-Hop,Drake,Best I Ever Had,73,258
Hip-Hop,Aminé,Heebiejeebies - Bonus,73,220
Hip-Hop,Duki,She Don't Give a Fo,73,209
Pop,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,73,283
Dance,Why Don't We,Trust Fund Baby,73,184
Rock,Billy Joel,She's Always a Woman,73,201
Pop,blackbear,chateau,73,212
Indie,The Mayries,Umbrella - Acoustic Version,73,178
Rock,Tame Impala,Feels Like We Only Go Backwards,73,192
Pop,Lewis Capaldi,Rush (feat. Jessie Reyez),73,198
Dance,Carrie Underwood,Before He Cheats,73,199
Rock,Don McLean,American Pie,73,515
Rap,Lil Yachty,66,73,153
Rap,Drake,Ignant Shit (feat. Lil Wayne),73,302
Rock,Seal,Kiss From A Rose,73,288
Hip-Hop,J. Cole,Love Yourz,73,211
Pop,Lenny Kravitz,Are You Gonna Go My Way,73,211
Pop,Ed Sheeran,Barcelona,73,191
Reggaeton,Mike Bahía,Esta Noche,73,168
Pop,Michael Bublé,Haven't Met You Yet,73,244
Rock,Van Halen,Panama - 2015 Remaster,73,210
Pop,Sam Smith,Make It To Me,73,162
Rock,Cyndi Lauper,Time After Time,73,243
Rock,Bring Me The Horizon,in the dark,73,271
Pop,CLC,No,73,181
Rock,Muse,Starlight,73,240
Rock,Pantera,Walk,73,315
Pop,Mitch James,Bright Blue Skies,73,182
Pop,Mamamoo,Egotistic,73,196
Reggaeton,Ozuna,Supuestamente,73,198
Pop,Michael Bublé,Everything,73,212
Reggaeton,Ozuna,Quiero Mas,73,244
Rock,Bring Me The Horizon,sugar honey ice & tea,73,261
Pop,AronChupa,I'm an Albatraoz,73,166
Pop,Ed Sheeran,How Would You Feel (Paean),73,280
Pop,EXID,I Love You,73,194
Electronic,New Order,Blue Monday - 2016 Remastered Version,73,450
Rock,Eric Church,Springsteen,73,263
Pop,John De Sohn,Forever Young,73,167
Pop,Ed Sheeran,Lego House,73,185
Rock,James Taylor,Fire and Rain,73,200
Reggaeton,Bad Bunny,MIA,73,210
Pop,Fonseca,Volver a Verte (feat. Cali y El Dandee),73,169
Pop,Diplo,Welcome to the Party (feat. Zhavia Ward) - Valentino Khan Remix,73,165
Pop,Silvestre Dangond,Justicia,73,209
Reggaeton,Yandel,Sumba Yandel,73,208
Pop,Martin Jensen,Nobody,73,211
Pop,Red Velvet,피카부 Peek-A-Boo,73,189
Pop,Ally Brooke,Low Key (feat. Tyga),73,201
Alternative,Rammstein,ZEIG DICH,73,255
Soul,Stevie Wonder,I Just Called To Say I Love You,73,262
Rock,Fleetwood Mac,Go Your Own Way - 2004 Remaster,73,223
Soul,Stevie Wonder,For Once In My Life,73,169
Pop,Dua Lipa,Homesick,73,230
Rock,Queen,We Are The Champions - Remastered 2011,73,179
